op,table,file,line
SELECT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_old_aulas.php,227
SELECT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_old_aulas.php,235
INSERT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_old_aulas.php,246
DELETE,tbl_usuario,gimnasiocervantes.com/funciones/funciones_old_aulas.php,253
UPDATE,tbl_usuario,gimnasiocervantes.com/funciones/funciones_old_aulas.php,259
UPDATE,tbl_usuario,gimnasiocervantes.com/funciones/funciones_old_aulas.php,267
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,279
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,289
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,295
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,305
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,313
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,318
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,337
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,348
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,353
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,367
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,401
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,409
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,417
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,425
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,433
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,440
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,451
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,457
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,467
DELETE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,472
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,477
SELECT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_old_aulas.php,493
SELECT,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_old_aulas.php,498
SELECT,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_old_aulas.php,504
SELECT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_old_aulas.php,512
SELECT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_old_aulas.php,520
UPDATE,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_old_aulas.php,533
INSERT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_old_aulas.php,539
INSERT,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_old_aulas.php,554
DELETE,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_old_aulas.php,566
SELECT,tbl_modulo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,575
SELECT,tbl_usuario_modulo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,580
INSERT,tbl_usuario_modulo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,586
DELETE,tbl_usuario_modulo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,592
SELECT,tbl_enlace,gimnasiocervantes.com/funciones/funciones_old_aulas.php,601
SELECT,tbl_noticia,gimnasiocervantes.com/funciones/funciones_old_aulas.php,610
INSERT,tbl_noticia,gimnasiocervantes.com/funciones/funciones_old_aulas.php,615
DELETE,tbl_noticia,gimnasiocervantes.com/funciones/funciones_old_aulas.php,620
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_old_aulas.php,625
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_old_aulas.php,630
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_old_aulas.php,635
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_old_aulas.php,642
INSERT,tbl_circular,gimnasiocervantes.com/funciones/funciones_old_aulas.php,650
INSERT,tbl_circular,gimnasiocervantes.com/funciones/funciones_old_aulas.php,656
DELETE,tbl_circular,gimnasiocervantes.com/funciones/funciones_old_aulas.php,661
SELECT,tbl_contacto,gimnasiocervantes.com/funciones/funciones_old_aulas.php,671
SELECT,tbl_contacto,gimnasiocervantes.com/funciones/funciones_old_aulas.php,679
INSERT,tbl_contacto,gimnasiocervantes.com/funciones/funciones_old_aulas.php,688
UPDATE,tbl_contacto,gimnasiocervantes.com/funciones/funciones_old_aulas.php,693
SELECT,tbl_grado,gimnasiocervantes.com/funciones/funciones_old_aulas.php,703
SELECT,tbl_grado,gimnasiocervantes.com/funciones/funciones_old_aulas.php,711
SELECT,tbl_grado,gimnasiocervantes.com/funciones/funciones_old_aulas.php,719
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,731
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,738
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,745
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,752
SELECT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,759
INSERT,tbl_grupo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,767
UPDATE,tbl_grupo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,775
DELETE,tbl_grupo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,781
SELECT,tbl_area,gimnasiocervantes.com/funciones/funciones_old_aulas.php,793
SELECT,tbl_periodo_academico,gimnasiocervantes.com/funciones/funciones_old_aulas.php,805
SELECT,tbl_periodo_academico,gimnasiocervantes.com/funciones/funciones_old_aulas.php,813
SELECT,tbl_periodo_academico,gimnasiocervantes.com/funciones/funciones_old_aulas.php,821
SELECT,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,833
SELECT,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,841
INSERT,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,849
UPDATE,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,857
DELETE,tbl_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,863
SELECT,tbl_profesor,gimnasiocervantes.com/funciones/funciones_old_aulas.php,875
SELECT,tbl_profesor,gimnasiocervantes.com/funciones/funciones_old_aulas.php,883
INSERT,tbl_profesor,gimnasiocervantes.com/funciones/funciones_old_aulas.php,897
UPDATE,tbl_profesor,gimnasiocervantes.com/funciones/funciones_old_aulas.php,906
DELETE,tbl_profesor,gimnasiocervantes.com/funciones/funciones_old_aulas.php,912
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,924
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,932
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,939
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,944
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,960
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,965
INSERT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,974
UPDATE,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,983
UPDATE,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,988
DELETE,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,993
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1002
SELECT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1021
SELECT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1026
INSERT,tbl_logro,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1035
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1041
SELECT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1046
INSERT,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1051
UPDATE,tbl_plan_gestor,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1058
UPDATE,tbl_,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1076
SELECT,tbl_,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1088
SELECT,tbl_logro,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1094
SELECT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1128
SELECT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1134
UPDATE,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1155
INSERT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1159
SELECT,tbl_logro,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1168
SELECT,tbl_calificacion_asignatura_final,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1177
SELECT,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1183
UPDATE,tbl_calificacion_asignatura_final,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1204
INSERT,tbl_calificacion_asignatura_final,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1208
UPDATE,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1232
INSERT,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1236
UPDATE,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1260
INSERT,tbl_calificacion_asignatura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1264
SELECT,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1273
UPDATE,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1280
INSERT,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1283
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1290
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1298
UPDATE,tbl_puntaje_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1305
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1311
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1317
UPDATE,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1323
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1329
SELECT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1335
INSERT,tbl_desempenio_perdido,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1340
SELECT,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1350
SELECT,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1355
SELECT,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1361
SELECT,tbl_alumno_recomendacion_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1367
SELECT,tbl_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1373
INSERT,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1379
INSERT,tbl_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1384
INSERT,tbl_recomendacion_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1394
INSERT,tbl_alumno_recomendacion_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1397
DELETE,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1405
DELETE,tbl_alumno_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1411
DELETE,tbl_logro_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1415
DELETE,tbl_alumno_recomendacion_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1423
DELETE,tbl_recomendacion_caso_especial,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1427
UPDATE,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1450
INSERT,tbl_calificacion_logro,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1454
SELECT,tbl_plan_entrenamiento,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1467
SELECT,tbl_plan_entrenamiento,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1472
SELECT,tbl_plan_entrenamiento,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1478
SELECT,tbl_plan_entrenamiento,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1484
SELECT,tbl_plan_entrenamiento,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1489
INSERT,tbl_plan_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1495
INSERT,tbl_plan_entrenamiento,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1504
UPDATE,tbl_plan_entrenamiento,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1512
DELETE,tbl_plan_entrenamiento,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1517
DELETE,tbl_ejercicio,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1520
SELECT,tbl_ejercicio,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1532
INSERT,tbl_ejercicio,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1537
INSERT,tbl_ejercicio,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1546
UPDATE,tbl_ejercicio,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1555
DELETE,tbl_ejercicio,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1560
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1570
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1577
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1584
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1591
SELECT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1598
INSERT,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1605
UPDATE,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1614
DELETE,tbl_concepto_pago,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1621
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1635
SELECT,tbl_pago_otros,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1654
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1669
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1688
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1695
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1702
SELECT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1709
INSERT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1717
INSERT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1728
INSERT,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1738
UPDATE,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1757
UPDATE,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1773
DELETE,tbl_concepto_pago_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1780
SELECT,tbl_pago_otros,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1785
INSERT,tbl_pago_otros,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1791
UPDATE,tbl_pago_otros,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1800
INSERT,tbl_gasto,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1810
SELECT,tbl_gasto,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1819
DELETE,tbl_gasto,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1824
INSERT,tbl_factura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1834
UPDATE,tbl_factura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1840
SELECT,tbl_factura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1846
UPDATE,tbl_factura,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1852
SELECT,tbl_comunicado,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1862
SELECT,tbl_comunicado_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1867
SELECT,tbl_comunicado_admin,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1873
SELECT,tbl_comunicado,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1879
INSERT,tbl_comunicado,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1885
INSERT,tbl_comunicado_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1893
INSERT,tbl_comunicado_admin,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1902
DELETE,tbl_comunicado,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1910
DELETE,tbl_comunicado_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1913
SELECT,tbl_recomendacion,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1925
SELECT,tbl_recomendacion_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1930
INSERT,tbl_recomendacion_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1936
INSERT,tbl_recomendacion,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1942
SELECT,tbl_estado_enlace,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1948
UPDATE,tbl_promocion_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1960
INSERT,tbl_promocion_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1964
SELECT,tbl_promocion_alumno,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1972
SELECT,tbl_consecutivo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1981
UPDATE,tbl_consecutivo,gimnasiocervantes.com/funciones/funciones_old_aulas.php,1988
INSERT,tbl_actividad_aula,gimnasiocervantes.com/funciones/funciones_aula.php,314
UPDATE,tbl_actividad_aula,gimnasiocervantes.com/funciones/funciones_aula.php,320
SELECT,tbl_actividad_aula,gimnasiocervantes.com/funciones/funciones_aula.php,325
SELECT,tbl_actividad_aula,gimnasiocervantes.com/funciones/funciones_aula.php,332
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_aula.php,338
DELETE,tbl_actividad_aula,gimnasiocervantes.com/funciones/funciones_aula.php,346
SELECT,tbl_tipo_elemento,gimnasiocervantes.com/funciones/funciones_aula.php,355
SELECT,tbl_tipo_elemento,gimnasiocervantes.com/funciones/funciones_aula.php,360
SELECT,tbl_tipo_pregunta,gimnasiocervantes.com/funciones/funciones_aula.php,365
INSERT,tbl_elemento,gimnasiocervantes.com/funciones/funciones_aula.php,370
INSERT,tbl_elemento,gimnasiocervantes.com/funciones/funciones_aula.php,375
DELETE,tbl_elemento,gimnasiocervantes.com/funciones/funciones_aula.php,380
UPDATE,tbl_elemento,gimnasiocervantes.com/funciones/funciones_aula.php,385
SELECT,tbl_elemento,gimnasiocervantes.com/funciones/funciones_aula.php,390
SELECT,tbl_elemento,gimnasiocervantes.com/funciones/funciones_aula.php,398
SELECT,tbl_elemento,gimnasiocervantes.com/funciones/funciones_aula.php,403
SELECT,tbl_elemento,gimnasiocervantes.com/funciones/funciones_aula.php,408
SELECT,tbl_pregunta,gimnasiocervantes.com/funciones/funciones_aula.php,413
SELECT,tbl_pregunta,gimnasiocervantes.com/funciones/funciones_aula.php,418
INSERT,tbl_pregunta,gimnasiocervantes.com/funciones/funciones_aula.php,423
UPDATE,tbl_pregunta,gimnasiocervantes.com/funciones/funciones_aula.php,429
UPDATE,tbl_pregunta,gimnasiocervantes.com/funciones/funciones_aula.php,434
DELETE,tbl_pregunta,gimnasiocervantes.com/funciones/funciones_aula.php,439
INSERT,tbl_respuesta,gimnasiocervantes.com/funciones/funciones_aula.php,444
INSERT,tbl_respuesta,gimnasiocervantes.com/funciones/funciones_aula.php,449
SELECT,tbl_respuesta,gimnasiocervantes.com/funciones/funciones_aula.php,454
SELECT,tbl_pregunta,gimnasiocervantes.com/funciones/funciones_aula.php,459
SELECT,tbl_pregunta,gimnasiocervantes.com/funciones/funciones_aula.php,464
SELECT,tbl_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_aula.php,469
SELECT,tbl_actividad_aula_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_aula.php,486
INSERT,tbl_actividad_aula_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_aula.php,491
DELETE,tbl_actividad_aula_grupo_asignatura,gimnasiocervantes.com/funciones/funciones_aula.php,498
SELECT,tbl_elemento_alumno_actividad_aula,gimnasiocervantes.com/funciones/funciones_aula.php,503
SELECT,tbl_elemento_alumno_actividad_aula,gimnasiocervantes.com/funciones/funciones_aula.php,508
DELETE,tbl_elemento_alumno_actividad_aula,gimnasiocervantes.com/funciones/funciones_aula.php,513
INSERT,tbl_registro,gimnasiocervantes.com/funciones/conexion_.php,20
SELECT,tbl_proyecto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,468
SELECT,tbl_proyecto,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,476
SELECT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,489
SELECT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,495
SELECT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,503
SELECT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,511
INSERT,tbl_usuario,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,522
DELETE,tbl_usuario,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,529
UPDATE,tbl_usuario,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,535
UPDATE,tbl_usuario,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,543
INSERT,tbl_monitoreo_user,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,553
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,563
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,573
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,579
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,589
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,597
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,602
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,621
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,632
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,637
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,655
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,678
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,686
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,694
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,702
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,710
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,717
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,728
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,734
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,748
INSERT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,754
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,764
DELETE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,769
UPDATE,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,774
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,783
SELECT,tbl_alumno,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,789
SELECT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,799
SELECT,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,804
SELECT,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,810
SELECT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,818
SELECT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,826
UPDATE,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,839
INSERT,tbl_acudiente,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,845
INSERT,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,860
DELETE,tbl_alumno_acudiente,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,872
SELECT,tbl_modulo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,881
SELECT,tbl_usuario_modulo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,886
INSERT,tbl_usuario_modulo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,892
DELETE,tbl_usuario_modulo,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,898
SELECT,tbl_enlace,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,907
SELECT,tbl_noticia,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,916
SELECT,tbl_noticia,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,922
SELECT,tbl_noticia,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,931
SELECT,tbl_noticia,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,937
INSERT,tbl_noticia,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,943
DELETE,tbl_noticia,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,948
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,953
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,958
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,964
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,972
SELECT,tbl_circular,gimnasiocervantes.com/funciones/funciones_borrar_18022018.php,979
